Rprec_mult_1.60       	055	0.4447
Rprec_mult_1.80       	055	0.4041
Rprec_mult_2.00       	055	0.3827
utility               	055	-550.0000
11pt_avg              	055	0.4867
binG                  	055	0.1568
G                     	055	0.1568
ndcg                  	055	0.7940
ndcg_rel              	055	0.6037
Rndcg                 	055	0.6583
ndcg_cut_5            	055	0.1312
ndcg_cut_10           	055	0.2208
ndcg_cut_15           	055	0.3072
ndcg_cut_20           	055	0.3909
ndcg_cut_30           	055	0.4642
ndcg_cut_100          	055	0.5816
ndcg_cut_200          	055	0.5539
ndcg_cut_500          	055	0.6933
ndcg_cut_1000         	055	0.7940
map_cut_5             	055	0.0008
map_cut_10            	055	0.0032
map_cut_15            	055	0.0081
map_cut_20            	055	0.0160
map_cut_30            	055	0.0324
map_cut_100           	055	0.1540
map_cut_200           	055	0.2828
map_cut_500           	055	0.4242
map_cut_1000          	055	0.4734
relative_P_5          	055	0.2000
relative_P_10         	055	0.3000
relative_P_15         	055	0.4000
relative_P_20         	055	0.5000
relative_P_30         	055	0.5667
relative_P_100        	055	0.6400
relative_P_200        	055	0.5750
relative_P_500        	055	0.7695
relative_P_1000       	055	0.9259
success_1             	055	0.0000
success_5             	055	1.0000
success_10            	055	1.0000
set_P                 	055	0.2250
set_relative_P        	055	0.9259
set_recall            	055	0.9259
set_map               	055	0.2083
set_F                 	055	0.3620
num_nonrel_judged_ret 	055	0
num_ret               	056	1000
num_rel               	056	284
num_rel_ret           	056	264
map                   	056	0.7470
Rprec                 	056	0.6725
bpref                 	056	0.9296
recip_rank            	056	1.0000
iprec_at_recall_0.00  	056	1.0000
iprec_at_recall_0.10  	056	1.0000
iprec_at_recall_0.20  	056	0.9851
iprec_at_recall_0.30  	056	0.9570
iprec_at_recall_0.40  	056	0.9127
iprec_at_recall_0.50  	056	0.8066
iprec_at_recall_0.60  	056	0.7738
iprec_at_recall_0.70  	056	0.6332
iprec_at_recall_0.80  	056	0.5602
iprec_at_recall_0.90  	056	0.4281
iprec_at_recall_1.00  	056	0.0000
P_5                   	056	1.0000
P_10                  	056	1.0000
P_15                  	056	1.0000
P_20                  	056	1.0000
P_30                  	056	1.0000
P_100                 	056	0.9400
P_200                 	056	0.8050
P_500                 	056	0.4980
P_1000                	056	0.2640
relstring             	056	'1111111111'
recall_5              	056	0.0176
recall_10             	056	0.0352
recall_15             	056	0.0528
recall_20             	056	0.0704
recall_30             	056	0.1056
recall_100            	056	0.3310
recall_200            	056	0.5669
recall_500            	056	0.8768
recall_1000           	056	0.9296
infAP                 	056	0.7470
Rprec_mult_0.20       	056	0.9825
Rprec_mult_0.40       	056	0.9298
Rprec_mult_0.60       	056	0.8070
Rprec_mult_0.80       	056	0.7632
Rprec_mult_1.00       	056	0.6725
Rprec_mult_1.20       	056	0.6100
Rprec_mult_1.40       	056	0.5678
Rprec_mult_1.60       	056	0.5275
Rprec_mult_1.80       	056	0.4883
Rprec_mult_2.00       	056	0.4472
utility               	056	-472.0000
11pt_avg              	056	0.7324
binG                  	056	0.3496
G                     	056	0.3496
ndcg                  	056	0.9126
ndcg_rel              	056	0.8948
Rndcg                 	056	0.8203
ndcg_cut_5            	056	1.0000
ndcg_cut_10           	056	1.0000
ndcg_cut_15           	056	1.0000
ndcg_cut_20           	056	1.0000
ndcg_cut_30           	056	1.0000
ndcg_cut_100          	056	0.9538
ndcg_cut_200          	056	0.8406
ndcg_cut_500          	056	0.8772
ndcg_cut_1000         	056	0.9126
map_cut_5             	056	0.0176
map_cut_10            	056	0.0352
map_cut_15            	056	0.0528
map_cut_20            	056	0.0704
map_cut_30            	056	0.1056
map_cut_100           	056	0.3252
map_cut_200           	056	0.5270
map_cut_500           	056	0.7254
map_cut_1000          	056	0.7470
relative_P_5          	056	1.0000
relative_P_10         	056	1.0000
relative_P_15         	056	1.0000
relative_P_20         	056	1.0000
relative_P_30         	056	1.0000
relative_P_100        	056	0.9400
relative_P_200        	056	0.8050
relative_P_500        	056	0.8768
relative_P_1000       	056	0.9296
success_1             	056	1.0000
success_5             	056	1.0000
success_10            	056	1.0000
set_P                 	056	0.2640
set_relative_P        	056	0.9296
set_recall            	056	0.9296
set_map               	056	0.2454
set_F                 	056	0.4112
num_nonrel_judged_ret 	056	0
num_ret               	057	157
num_rel               	057	41
num_rel_ret           	057	41
map                   	057	0.5532
Rprec                 	057	0.5610
bpref                 	057	1.0000
recip_rank            	057	1.0000
iprec_at_recall_0.00  	057	1.0000
iprec_at_recall_0.10  	057	0.7000
iprec_at_recall_0.20  	057	0.6923
iprec_at_recall_0.30  	057	0.6842
iprec_at_recall_0.40  	057	0.6538
iprec_at_recall_0.50  	057	0.5833
iprec_at_recall_0.60  	057	0.5435
iprec_at_recall_0.70  	057	0.5179
iprec_at_recall_0.80  	057	0.3882
iprec_at_recall_0.90  	057	0.3700
iprec_at_recall_1.00  	057	0.2645
P_5                   	057	0.6000
P_10                  	057	0.7000
